,ID,Source,Pred,Monthly Visitors November 2020,Text
,ID-1466,HotAir,neutral,5810000,"""Lindsey Graham to Mueller: If Barr misrepresented your conversation with him"
,ID-1533,HotAir,neutral,5810000,The IRS is about to limit those SALT caps
,ID-1625,HotAir,neutral,5810000,"""Big news: AOC’s chief of staff"
,ID-1815,HotAir,neutral,5810000,Barr to tell Senate: I made the Mueller report as public as possible
,ID-1826,HotAir,neutral,5810000,Congresswoman: Prosecute those poking fun of Congressional members
,ID-1842,HotAir,neutral,5810000,Fascinating NYT essay on a man’s journey on guns
,ID-1954,HotAir,neutral,5810000,"""Polls reveal 2 ways Scotus decisions shape society"
,ID-2185,HotAir,neutral,5810000,It only took a spark: Investigators give first findings on historic Notre Dame fire
,ID-2381,HotAir,neutral,5810000,A second mass shooting erupts in Ohio. Shooter identified
,ID-3056,HotAir,neutral,5810000,The Michael Moore v Nancy Pelosi war is going to be epic
,ID-3900,HotAir,neutral,5810000,Woke new NYT op-ed: I broke up with my girlfriend because she’s white
,ID-4035,HotAir,neutral,5810000,Biden: Russia wouldn’t have meddled in any elections on my watch or Obama’s
,ID-4244,HotAir,neutral,5810000,Loretta Lynch: I never told Comey to call the Clinton investigation a ‘matter’
,ID-4273,HotAir,neutral,5810000,Stacey Abrams advisor: It’s “exploitative” of Biden to talk her up as VP when he didn’t back her in the Georgia primary
,ID-4339,HotAir,neutral,5810000,"""Mueller to Congress: I’ll pass on being politicized"
,ID-4354,HotAir,neutral,5810000,Trump to Boeing: If you want some branding advice …
,ID-4537,HotAir,neutral,5810000,California gas tax makes state’s gas $1 more per gallon than the national average
,ID-4689,HotAir,neutral,5810000,"""Persistence pays"
,ID-4805,HotAir,neutral,5810000,House Democrats try to force schools to allow boys to compete in girls’ sports
,ID-4825,HotAir,neutral,5810000,Two Democrat losers to 2020 candidates: Talk to rural voters
,ID-4861,HotAir,neutral,5810000,Barr: “Government power was used to spy on American citizens”
negative,,,31,,
,ID-115,HotAir,negative,5810000,Pompeo warns Israel: Get too close to China and intel cooperation will suffer
,ID-143,HotAir,negative,5810000,Swiss court orders IAAF to suspend intersex athlete testosterone rules
,ID-159,HotAir,negative,5810000,The Navy is officially taking UFOs seriously
,ID-916,HotAir,negative,5810000,"""AOC: Our side doesn’t name-call like those xenophobic"
,ID-996,HotAir,negative,5810000,Fox vs. Fox: Neil Cavuto clashes with Lou Dobbs on Trump and the deficit
,ID-1164,HotAir,negative,5810000,The President’s rather strange message to Bernie Sanders
,ID-1289,HotAir,negative,5810000,New Comey op-ed: The “deep state treason” conspiracy theory about Russiagate is the dumbest of dumb lies
,ID-1309,HotAir,negative,5810000,Team Biden suspects Bernie Sanders’s campaign of pushing stories about his handsiness with women
,ID-1359,HotAir,negative,5810000,AOC sued for blocking people on Twitter
,ID-1580,HotAir,negative,5810000,"""WaPo: Trump tax cut capped SALT deductions"
,ID-1813,HotAir,negative,5810000,Atlantic: Late-night comedy isn’t funny anymore (it doesn’t even try)
,ID-1831,HotAir,negative,5810000,De Blasio: The NYPD will investigate the new rape claim against Trump if a complaint is filed
,ID-1906,HotAir,negative,5810000,San Francisco approves forced treatment for homeless who are mentally ill
,ID-1987,HotAir,negative,5810000,"""Judiciary Committee votes to hold Barr in contempt"
,ID-2057,HotAir,negative,5810000,Washington State man arrested for making ‘extremely serious’ death threats against Ben Shapiro
,ID-2238,HotAir,negative,5810000,AOC: Powerful people are trying to bribe Trump to go to war with Iran
,ID-2315,HotAir,negative,5810000,New Jersey’s new “smart gun” law is a disaster in the making
,ID-2326,HotAir,negative,5810000,Past interference: Louisiana judge orders Goodell to deposition over “Nola No-Call”
,ID-2331,HotAir,negative,5810000,Pompeo: Iran is responsible for today’s tanker attacks in the Gulf of Oman
,ID-2825,HotAir,negative,5810000,"""Mayday: Brexit deal suffers third defeat"
,ID-3101,HotAir,negative,5810000,"""11 killed"
,ID-3117,HotAir,negative,5810000,California judge blocks even more border wall construction
,ID-3374,HotAir,negative,5810000,Politico: Delaney proves the adage — there’s no such thing as bad publicity
,ID-3381,HotAir,negative,5810000,SAT will now assign an ‘adversity score’ to each student
,ID-3422,HotAir,negative,5810000,U.S. military’s new secret weapon: The “flying Ginsu”
,ID-3611,HotAir,negative,5810000,The Atlantic: Sure looks like MH-370 disappearance was pilot suicide
,ID-4219,HotAir,negative,5810000,Dem rep’s House speech: I’m tired of hearing about abortion from “sex-starved males on this floor”
,ID-4487,HotAir,negative,5810000,Dem governor: I’ll probably sign the fetal-heartbeat abortion ban
,ID-4528,HotAir,negative,5810000,A judge tossed a Chicago suburb’s “assault rifle” ban
,ID-4894,HotAir,negative,5810000,The “blood” in the Impossible Burger is a horror show
,ID-4921,HotAir,negative,5810000,Texas State University students arrested for stealing another student’s MAGA hat
positive,,,11,,
,ID-142,HotAir,positive,5810000,Surprise! Dems still jumping into the 2020 sweepstakes despite Biden’s entry
,ID-1814,HotAir,positive,5810000,Bakery subjected to SJW protests by Oberlin College students wins $11 million verdict
,ID-1948,HotAir,positive,5810000,Giuliani: We’d love Mueller to testify after that statement
,ID-2059,HotAir,positive,5810000,Audit: Google favors a small number of left-leaning news outlets
,ID-2753,HotAir,positive,5810000,Campaign Donations: $24 million is good for a Dem; $105 million better for a Trump
,ID-3366,HotAir,positive,5810000,"""Obama on Biden: Great VP"
,ID-3721,HotAir,positive,5810000,"""Inspired by ISIS"
,ID-4085,HotAir,positive,5810000,Love in the time of fallenness: Sunday reflection
,ID-4179,HotAir,positive,5810000,"""Meghan McCain feels like a “caged animal” on “The View"
,ID-4331,HotAir,positive,5810000,Hillary: There’s a classic pattern to fascism and we’re seeing some of it play out right now
,ID-4710,HotAir,positive,5810000,Uh oh: New WaPo/ABC poll puts abortion support at generational high
HuffPost,,,81,,
Pred:,,,Anzahl:,,
neutral,,,39,,
,ID-71,HuffPost,neutral,9710000,"""Journalist"
,ID-331,HuffPost,neutral,9710000,"""Sudan Military"
,ID-350,HuffPost,neutral,9710000,"""UN Bows To U.S. Demands"
,ID-451,HuffPost,neutral,9710000,India's Right Wing Tightens Grip As Modi And BJP Set To Sweep Elections
,ID-469,HuffPost,neutral,9710000,"""Malaysia To Send 3"
,ID-479,HuffPost,neutral,9710000,Notre Dame Celebrates First Mass Since Fire Destroyed Parts Of Iconic Church
,ID-484,HuffPost,neutral,9710000,"""On The Brazil Border"
,ID-505,HuffPost,neutral,9710000,San Francisco Man Gored In Neck At Pamplona's Running Of The Bulls
,ID-543,HuffPost,neutral,9710000,"""Truck Plows Into Crowd On Guatemala Highway"
,ID-567,HuffPost,neutral,9710000,"""Yemen Hospital Reportedly Hit By Airstrike"
,ID-791,HuffPost,neutral,9710000,Netanyahu Hours Away From Deadline For Forming Coalition Government
,ID-795,HuffPost,neutral,9710000,North Korean Official Reportedly Purged Seen Back In Public Alongside Kim Jong Un
,ID-1028,HuffPost,neutral,9710000,Israel Announces Golan Heights Settlement To Be Named After Trump
,ID-1365,HuffPost,neutral,9710000,Amanda Knox Returns To Italy For First Time Since Being Freed From Prison In 2011
,ID-1442,HuffPost,neutral,9710000,ISIS Leader Abu Bakr al-Baghdadi Makes First Video Appearance In 5 Years
,ID-1511,HuffPost,neutral,9710000,Scientology Church's Cruise Ship Quarantined In St. Lucia Over Confirmed Measles Case
,ID-1521,HuffPost,neutral,9710000,Sudan’s Military Overthrows President Omar al-Bashir
,ID-1579,HuffPost,neutral,9710000,Viral Search Helps Woman Find Man And Child She Photographed Before Notre Dame Fire
,ID-1682,HuffPost,neutral,9710000,Iranian Proxies Play A Key Role In Trump's Hawks Push For Armed Conflict
,ID-1711,HuffPost,neutral,9710000,Mount Everest Cleaning Crew Finds 4 Bodies Amid 12 Tons Of Trash
,ID-1716,HuffPost,neutral,9710000,Netanyahu Wants Israel To Name New Town On Golan Heights After Trump
,ID-1912,HuffPost,neutral,9710000,Study: Single Women Are Driving Gentrification In Hong Kong — And The World
,ID-1929,HuffPost,neutral,9710000,Trump Baby Blimp To Soar Again For President's UK Visit
,ID-2423,HuffPost,neutral,9710000,"""Prince Harry"
,ID-3188,HuffPost,neutral,9710000,New Saudi Law Allows Women To Travel Without Male Consent
,ID-3273,HuffPost,neutral,9710000,44 Injured When Wave Goes Rogue In 'Tsunami Pool' In Chinese Water Park
,ID-3458,HuffPost,neutral,9710000,Australian Prime Minister Scott Morrison Hit In The Head With An Egg By Protestor
,ID-3607,HuffPost,neutral,9710000,Street Clashes Erupt As Venezuela's Guaido Urges Uprising
,ID-3625,HuffPost,neutral,9710000,"""Truck Plows Into Crowd On Guatemala Highway"
,ID-3699,HuffPost,neutral,9710000,FAA Prohibits Operators From Flying Over Some Iran-Controlled Airspace
,ID-3859,HuffPost,neutral,9710000,Natural History Museum Won't Host Event Honoring Brazil President Jair Bolsonaro
,ID-4023,HuffPost,neutral,9710000,"""Amnesty"
,ID-4057,HuffPost,neutral,9710000,"""Floods"
,ID-4127,HuffPost,neutral,9710000,"""Sri Lanka Troops Raid Militants Linked To Bombings"
,ID-4203,HuffPost,neutral,9710000,"""Iran Seizes Foreign Oil Tanker With Crew Of 12"
,ID-4410,HuffPost,neutral,9710000,"""Hours After Mass Escape In Mexico"
,ID-4445,HuffPost,neutral,9710000,U.S.-Iran Tensions Rise Ahead Of Anniversary Of Deal Pullout
,ID-4586,HuffPost,neutral,9710000,"""Notre Dame Fire Could've Been Caused By A Cigarette"
,ID-4724,HuffPost,neutral,9710000,"""1"
negative,,,36,,
,ID-112,HuffPost,negative,9710000,Police Charge Suspected Christchurch Mosque Gunman With Engaging In Terrorism
,ID-140,HuffPost,negative,9710000,Sudan Military Acknowledges Violations Against Protesters In Khartoum
,ID-421,HuffPost,negative,9710000,"""Easter Weekend Bombings In Sri Lanka Kill 207 At Churches"
,ID-422,HuffPost,negative,9710000,Ebola Outbreak In Congo Declared A Global Health Emergency
,ID-507,HuffPost,negative,9710000,Saudi Arabia Detains 2 U.S. Citizens In First Sweep Of Activist Arrests Since Jamal Khashoggi Killing
,ID-513,HuffPost,negative,9710000,"""Sri Lanka Easter Attack Leader Died In Hotel Bombing"
,ID-589,HuffPost,negative,9710000,"""Gaza Militants Escalate Rocket Attacks On Israel"
,ID-733,HuffPost,negative,9710000,Hong Kong Protesters Storm Legislature On Anniversary Of City's Return To Chinese Rule
,ID-851,HuffPost,negative,9710000,Theresa May Tells MPs She Will Resign As PM After Brexit
,ID-897,HuffPost,negative,9710000,World Cup Fans Chant 'F**k Trump' During Fox News Live Shot
,ID-1027,HuffPost,negative,9710000,"""Iran Claims Rights To Respond To 'Unacceptable' U.S. Sanctions"
,ID-1318,HuffPost,negative,9710000,"""Trump Explains 'Nasty' Meghan Markle Comment"
,ID-1949,HuffPost,negative,9710000,Hundreds Of Thousands Of Hong Kong Protesters Demand Leader's Resignation
,ID-2126,HuffPost,negative,9710000,"""Nepal Considering Everest Rules Change After 11 Deaths"
,ID-2566,HuffPost,negative,9710000,South Korea Says North Korea Has Fired Unidentified Projectiles
,ID-3133,HuffPost,negative,9710000,Death Toll From New Zealand Mosque Shooting Rises To 51
,ID-3155,HuffPost,negative,9710000,Gay Sex Is Now Punishable By Stoning To Death In Brunei
,ID-3314,HuffPost,negative,9710000,"""Drive-By Shooting Outside Australia Nightclub Leaves 1 Dead"
,ID-3333,HuffPost,negative,9710000,Gunman Out On Parole Kills 4 In Australian City Of Darwin
,ID-3361,HuffPost,negative,9710000,New Zealand Police Inadvertently Charge Mosque Terror Suspect With Killing Woman Who's Still Alive
,ID-3388,HuffPost,negative,9710000,South Korea Fires Hundreds Of Warning Shots At Russian Military Plane
,ID-3604,HuffPost,negative,9710000,Sri Lanka Lowers Death Toll From Easter Sunday Bombings To 253
,ID-3811,HuffPost,negative,9710000,Woman Arrested Under Terrorism Act After Death Of Journalist Lyra McKee
,ID-3937,HuffPost,negative,9710000,Sri Lanka's Catholic Churches Cancel Sunday Mass A Week After Deadly Bombings
,ID-4133,HuffPost,negative,9710000,"""Suspected Poacher Killed By Elephant"
,ID-4299,HuffPost,negative,9710000,U.S. Threatens To Veto UN Resolution Aimed At Supporting Survivors Of Rape During War
,ID-4326,HuffPost,negative,9710000,First Photographs From Inside Fire-Ravaged Notre Dame Reveal Heartbreak And Hope
,ID-4427,HuffPost,negative,9710000,"""Russian Police Arrest More Than 1"
,ID-4428,HuffPost,negative,9710000,Saudi Arabia Says 2 Oil Tankers Damaged By Sabotage Attacks
,ID-4541,HuffPost,negative,9710000,Climber Dies On Everest As Death Toll In Himalayas Reaches 18
,ID-4579,HuffPost,negative,9710000,Massive Crater In German Cornfield Likely Caused By Exploding WWII Bomb
,ID-4658,HuffPost,negative,9710000,Chaplain Who Aided Paris Terror Attack Victims Helped Save Relics From Burning Notre Dame
,ID-4678,HuffPost,negative,9710000,Iran Says It Has Broken Stockpile Limit Set By Nuclear Deal
,ID-4743,HuffPost,negative,9710000,Couple Dies Of Bubonic Plague After Eating Raw Marmot Meat
,ID-4899,HuffPost,negative,9710000,Kim Jong Un Inspects Submarine That Experts Fear Could Carry Far-Reaching Missiles
,ID-4972,HuffPost,negative,9710000,Hong Kong Leader Carrie Lam Says Extradition Bill Is ‘Dead’ But Still Won't Withdraw It
positive,,,6,,
,ID-744,HuffPost,positive,9710000,Iran Says It Will Break Uranium Stockpile Limit Agreed On In Nuclear Deal
,ID-1462,HuffPost,positive,9710000,Kim Jong Un Accepts Trump's Invitation To Meet At DMZ
,ID-2721,HuffPost,positive,9710000,New Zealand Shooting Survivor Forgives Wife's Killer: 'I Love Him'
,ID-3145,HuffPost,positive,9710000,EU Leaders Agree To Extend Brexit Deadline Until End Of October
,ID-4341,HuffPost,positive,9710000,Natural History Museum May Still Host Gala For Brazil Leader Who Stripped Amazon Protections
,ID-4623,HuffPost,positive,9710000,"""United Extends Boeing 737 Max Grounding"
InfoWars,,,75,,
Pred:,,,Anzahl:,,
negative,,,38,,
,ID-62,InfoWars,negative,16140000,"""Iran Says US Cyber Attacks Failed"
,ID-721,InfoWars,negative,16140000,Fmr. Notre Dame Chief Architect: Ancient Oak Doesn’t Burn Like That
,ID-947,InfoWars,negative,16140000,Charles Barkley: “Every Black Person I Know Has Always Voted Democratic” & They’re “Still Poor”
,ID-967,InfoWars,negative,16140000,Dick’s CEO a Member of Michael Bloomberg’s Gun Control Group
,ID-1182,InfoWars,negative,16140000,This Video Reveals The Absurdity of The Russian Witch Hunt
,ID-1327,InfoWars,negative,16140000,Watch Live! Mueller Rorschach Test: Democrat Insanity On Display
,ID-1328,InfoWars,negative,16140000,Watch Live: Big Tech Officially Announces Plan To Censor All Conservatives & Christians On A Planetary Scale
,ID-1399,InfoWars,negative,16140000,David Knight Show: Comey Threatens Trump Indictment Post-Presidency
,ID-1970,InfoWars,negative,16140000,Colorado Baker Faces New Legal Battle For Refusing To Bake Transgender Cake
,ID-2041,InfoWars,negative,16140000,BBC Frets Over “Nervous and Afraid” Muslims Following Islamic Terror Attacks in Sri Lanka
,ID-2270,InfoWars,negative,16140000,Democrats Freak Out Over AG Barr’s Obama ‘Spying’ Comments
,ID-2378,InfoWars,negative,16140000,“Ban Me Motherf***er” – Snoop Dogg Blasts Facebook/Instagram Censorship
,ID-2454,InfoWars,negative,16140000,Alex Jones Caught in Vile Racist Ritual
,ID-2502,InfoWars,negative,16140000,"""Dayton Police Officers Run Toward the Fire"
,ID-2560,InfoWars,negative,16140000,Rhetoric From “The Squad” Promotes Left Wing Terror
,ID-2633,InfoWars,negative,16140000,Houston ‘Drag Queen Storytime’ Shuts Down After Participant Outed As Child Sex Offender
,ID-2746,InfoWars,negative,16140000,BREAKING! Joe Biden Planning To Drop Out Of 2020 Presidential Race
,ID-2823,InfoWars,negative,16140000,Maternal Obesity Linked to Childhood Cancer
,ID-2878,InfoWars,negative,16140000,The War Has Already Begun! Dems Call For Arresting Americans Who Criticize Congress
,ID-3159,InfoWars,negative,16140000,Herman Cain Blackmailed With Political Revenge Porn By Gloria Allred Client
,ID-3252,InfoWars,negative,16140000,UK Denies Asylum To Christian Convert From Iran Because “Christianity Is Not Peaceful”
